Data,Ativo,Preço_Sinal,Volume,Volume_Medio,Aumento_Volume_%,Tamanho_Rompimento_%,Retorno_5d,Retorno_Máximo_5d,Retorno_Mínimo_5d,Retorno_10d,Retorno_Máximo_10d,Retorno_Mínimo_10d,Retorno_20d,Retorno_Máximo_20d,Retorno_Mínimo_20d
2025-06-10 00:00:00,VTOL,32.47999954223633,686700.0,194130.0,253.73,4.47,4.99,8.81,-5.36,-0.18,8.81,-5.36,9.05,9.61,-5.36
2025-04-30 00:00:00,VUZI,2.130000114440918,4230500.0,859650.0,392.12,3.9,-17.84,3.29,-19.72,25.35,36.15,-19.72,43.19,52.11,-19.72
2025-06-20 00:00:00,VVOS,2.799999952316284,502200.0,136880.0,266.89,9.8,17.14,39.64,-8.93,84.64,88.21,-8.93,,,
2025-05-09 00:00:00,VVPR,4.349999904632568,1473300.0,306270.0,381.05,13.58,5.98,14.94,-17.93,40.92,44.6,-17.93,57.24,104.14,-17.93
2025-05-16 00:00:00,VXRT,0.5099999904632568,5806600.0,1730690.0,235.51,6.25,-9.8,5.88,-15.69,-11.76,5.88,-17.65,29.41,52.94,-25.49
2025-04-03 00:00:00,VXX,62.4900016784668,17355500.0,5646610.0,207.36,3.67,26.74,45.93,-10.5,14.16,45.93,-10.5,-2.37,45.93,-10.5
2025-04-04 00:00:00,VXX,74.8499984741211,27055000.0,6818700.0,296.78,19.55,3.03,21.83,-15.36,2.23,21.83,-15.36,-16.99,21.83,-18.78
2025-05-08 00:00:00,VYX,10.15999984741211,5106800.0,1566050.0,226.09,11.77,7.19,11.12,-11.42,7.58,11.12,-11.42,11.71,12.3,-11.42
2025-06-26 00:00:00,WAI,3.0,3311400.0,489540.0,576.43,32.74,21.0,25.33,-37.67,-83.5,25.33,-85.2,,,
2025-06-27 00:00:00,WAI,3.440000057220459,5136000.0,819910.0,526.41,4.24,-79.04,9.3,-82.56,-86.05,9.3,-87.5,,,
2025-07-09 00:00:00,WATT,0.3100000023841858,2933400.0,621970.0,371.63,3.33,26.13,40.65,-7.74,,,,,,
2025-07-15 00:00:00,WB,10.369999885559082,2800400.0,650150.0,330.73,2.47,,,,,,,,,
2025-03-13 00:00:00,WDH,1.5,671100.0,158800.0,322.61,7.91,2.0,4.67,-13.33,-6.67,4.67,-13.33,-15.33,4.67,-22.67
2025-05-09 00:00:00,WEST,7.260000228881836,989400.0,206270.0,379.66,13.26,7.99,8.54,-15.7,-3.58,8.54,-15.7,-5.79,8.54,-15.7
2025-06-26 00:00:00,WGMI,21.5,1490500.0,389120.0,283.04,4.62,21.07,24.74,-11.53,15.26,24.74,-11.53,,,
2025-06-23 00:00:00,WGS,79.70999908447266,2392200.0,689840.0,246.78,4.6,15.81,20.44,-20.17,6.91,20.44,-20.17,,,
2025-04-30 00:00:00,WING,263.6590576171875,2479700.0,762130.0,225.36,5.73,2.38,4.2,-15.26,16.05,17.81,-15.26,29.17,31.1,-15.26
2025-02-21 00:00:00,WKC,30.332239151000977,2305100.0,619540.0,272.07,5.38,-2.57,2.64,-7.74,-8.2,2.64,-9.4,-8.72,2.64,-11.06
2025-06-09 00:00:00,WKEY,7.75,783200.0,168090.0,365.94,3.47,-17.23,4.65,-18.71,-17.81,4.65,-33.74,-19.1,4.65,-33.74
2025-06-26 00:00:00,WKHS,1.1799999475479126,1556900.0,356680.0,336.5,6.31,22.88,33.05,-16.1,274.58,375.42,-16.1,,,
2025-03-07 00:00:00,WLDN,41.79999923706055,606900.0,124380.0,387.94,16.11,-3.44,1.08,-16.29,0.38,3.68,-16.29,-7.42,3.68,-16.29
2025-07-01 00:00:00,WLDN,66.5999984741211,771800.0,223230.0,245.74,5.31,8.36,11.25,-6.67,17.94,18.5,-6.67,,,
2025-03-06 00:00:00,WLY,42.95528030395508,1603753.0,435491.3,268.26,2.1,0.11,8.15,-6.41,1.85,8.15,-6.41,0.02,8.15,-6.41
2025-04-28 00:00:00,WOLF,4.130000114440918,67634500.0,17684530.0,282.45,17.33,-1.21,16.22,-22.03,-19.13,16.22,-24.21,-64.16,16.22,-80.15
2025-03-26 00:00:00,WOR,51.37499237060547,1922100.0,572330.0,235.84,19.63,-1.05,1.48,-15.78,-7.49,1.48,-15.86,-3.98,1.48,-15.86
2025-06-11 00:00:00,WRAP,1.809999942779541,786300.0,193050.0,307.3,13.12,-15.47,0.0,-17.13,-16.57,0.0,-18.23,-17.68,0.0,-20.44
2025-04-16 00:00:00,WRN,1.309999942779541,1399200.0,369710.0,278.46,8.26,-16.03,3.05,-16.79,-16.03,3.05,-18.32,-19.08,3.05,-22.14
2025-06-26 00:00:00,WS,31.63999938964844,1024500.0,316480.0,223.72,19.25,2.47,2.97,-7.93,3.82,4.11,-7.93,,,
2025-05-08 00:00:00,WTS,234.4962615966797,602800.0,184740.0,226.3,8.95,2.6,5.6,-5.94,1.71,5.6,-5.94,4.33,5.6,-5.94
2025-06-20 00:00:00,WWR,0.6600000262260437,2642000.0,656740.0,302.29,3.13,-9.09,0.0,-15.15,-9.09,0.0,-15.15,,,
2025-05-12 00:00:00,WYY,5.840000152587891,480700.0,135620.0,254.45,6.18,-38.18,5.82,-45.55,-47.95,5.82,-50.34,-42.64,5.82,-51.37
2025-05-13 00:00:00,XHLD,1.375,66599500.0,226580.0,29293.37,33.5,-54.18,4.0,-58.4,-59.93,4.0,-60.65,-57.67,4.0,-65.02
2025-05-13 00:00:00,XLO,1.149999976158142,34550200.0,1261500.0,2638.82,33.72,-21.91,2.61,-32.17,-18.52,2.61,-32.17,-39.74,2.61,-44.35
2025-05-20 00:00:00,XNET,5.800000190734863,1179600.0,214340.0,450.34,11.54,13.28,14.31,-11.38,3.62,23.9,-11.38,-18.53,23.9,-19.83
2025-05-12 00:00:00,XOVR,17.579999923706055,1043600.0,157440.0,562.86,2.57,3.19,3.36,-1.3,2.62,3.36,-1.3,3.7,4.78,-1.3
2025-07-03 00:00:00,XPOF,10.100000381469728,2684100.0,711590.0,277.2,3.8,2.97,6.63,-12.33,4.21,6.63,-12.33,,,
2025-05-08 00:00:00,XRAY,15.750900268554688,9522300.0,3031360.0,214.13,11.26,3.71,7.98,-8.05,-0.38,7.98,-8.05,0.19,7.98,-8.05
2025-07-10 00:00:00,XRPI,16.079999923706055,558500.0,166790.0,234.85,3.28,32.52,35.82,-3.61,,,,,,
2025-05-19 00:00:00,XTIA,1.6299999952316284,1498700.0,233190.0,542.69,4.49,22.7,25.77,-17.18,16.56,28.16,-17.18,151.53,355.83,-17.18
2025-06-09 00:00:00,XTIA,2.569999933242798,4349400.0,934510.0,365.42,23.03,7.78,189.11,-26.85,8.56,189.11,-26.85,-19.46,189.11,-37.74
2025-06-10 00:00:00,XTIA,3.049999952316284,4728700.0,1278320.0,269.92,17.76,34.43,143.61,-18.36,-44.92,143.61,-44.92,-32.13,143.61,-47.54
2025-05-13 00:00:00,XTKG,2.109999895095825,2584200.0,275670.0,837.43,17.16,-41.23,5.21,-52.13,-36.49,5.21,-52.13,-25.12,5.21,-52.13
2025-03-13 00:00:00,YALA,4.800000190734863,1447700.0,300740.0,381.38,8.35,5.62,12.5,-7.92,17.29,21.25,-7.92,12.08,21.25,-7.92
2025-06-04 00:00:00,YEXT,8.970000267028809,7667900.0,884380.0,767.04,22.21,-6.47,2.01,-12.76,-9.92,2.01,-12.76,-7.92,2.01,-12.76
2025-07-01 00:00:00,YHC,2.0,1621300.0,168590.0,861.68,31.58,-3.5,2.5,-26.95,436.5,457.0,-26.95,,,
2025-07-14 00:00:00,YHC,4.599999904632568,42932000.0,1107860.0,3775.22,54.88,,,,,,,,,
2025-07-16 00:00:00,YHC,10.729999542236328,49704900.0,5683540.0,774.54,117.21,,,,,,,,,
2025-03-17 00:00:00,YSG,5.869999885559082,996000.0,146020.0,582.1,11.6,-5.62,4.43,-23.34,-18.06,4.43,-23.34,-37.31,4.43,-41.74
2025-06-04 00:00:00,YSG,6.449999809265137,723400.0,126940.0,469.88,7.5,38.14,39.53,-12.71,42.02,52.09,-12.71,57.05,79.38,-12.71
2025-06-09 00:00:00,YSG,7.079999923706055,941300.0,223260.0,321.62,8.92,27.12,38.56,-11.54,36.44,38.98,-11.54,31.5,63.42,-11.54
2025-06-10 00:00:00,YSG,8.1899995803833,1778300.0,314590.0,465.28,13.01,6.59,19.78,-13.31,33.33,41.27,-13.31,14.29,41.27,-13.31
2025-06-11 00:00:00,YSG,8.90999984741211,1885900.0,456840.0,312.81,4.82,2.81,10.1,-20.31,15.82,29.85,-20.31,7.97,29.85,-20.31
2025-05-08 00:00:00,YYAI,1.031999945640564,1063500.0,134880.0,688.48,3.51,-16.18,3.68,-20.54,-21.51,3.68,-27.23,-15.79,3.68,-27.23
2025-05-14 00:00:00,ZDAI,0.9929999709129332,17482100.0,175930.0,9836.96,81.87,-21.35,10.78,-49.65,-17.32,10.78,-49.65,-15.41,10.78,-49.65
2025-03-19 00:00:00,ZJYL,1.0199999809265137,847100.0,273670.0,209.53,13.33,-32.35,0.49,-35.49,-36.27,0.49,-41.18,-8.82,0.49,-45.59
2025-05-07 00:00:00,ZK,25.190000534057617,4986200.0,566150.0,780.72,10.14,14.25,15.72,-2.42,17.55,20.29,-2.42,5.92,20.29,-2.42
2025-05-08 00:00:00,ZKIN,2.5199999809265137,90563000.0,178480.0,50641.26,113.56,24.6,77.38,-50.4,9.13,77.38,-50.4,-7.14,77.38,-50.4
2025-05-30 00:00:00,ZS,275.70001220703125,9946300.0,2514310.0,295.59,6.28,9.91,11.27,-4.75,9.52,11.27,-4.75,13.87,15.07,-4.75
2025-07-10 00:00:00,ZTO,19.32999992370605,3757700.0,1241200.0,202.75,5.23,-5.17,0.47,-6.93,,,,,,
2025-07-17 00:00:00,ZURA,1.9600000381469729,7789100.0,485590.0,1504.05,35.17,,,,,,,,,
2025-05-08 00:00:00,ZVIA,3.0799999237060547,5555100.0,353540.0,1471.28,26.49,-5.52,3.9,-29.55,-8.12,3.9,-29.55,-15.26,3.9,-29.55
2025-07-07 00:00:00,ZVRA,11.270000457763672,4931400.0,734850.0,571.08,12.36,13.49,14.46,-13.35,,,,,,
2025-03-25 00:00:00,ZYBT,8.199999809265137,2350300.0,147810.0,1490.08,40.17,-35.12,21.95,-42.68,-55.61,21.95,-55.61,-4.63,36.59,-57.32
