Data,Ativo,Preço_Sinal,Volume,Volume_Medio,Retorno_5d,Preço_5d,Retorno_10d,Preço_10d,Retorno_20d,Preço_20d
2025-05-08 00:00:00,ADUR,6.099999904632568,393500.0,87190.0,-1.31,6.02,33.61,8.15,63.93,10.0
2025-05-19 00:00:00,ADUR,7.081999778747559,324700.0,134490.0,14.94,8.14,29.06,9.14,34.85,9.55
2025-05-22 00:00:00,ADUR,8.149999618530273,451600.0,209350.0,1.23,8.25,22.7,10.0,27.98,10.43
2025-06-04 00:00:00,ADUR,10.739999771118164,401700.0,250720.0,-23.37,8.23,-7.45,9.94,-15.92,9.03
2025-04-03 00:00:00,ADUS,101.33000183105467,396400.0,241200.0,0.43,101.77,-0.08,101.25,3.62,105.0
2025-04-30 00:00:00,ADUS,104.5500030517578,271300.0,150290.0,7.4,112.29,3.53,108.24,8.21,113.13
2025-05-06 00:00:00,ADUS,108.62000274658205,392900.0,167720.0,1.03,109.74,3.58,112.51,3.12,112.01
2025-05-09 00:00:00,ADV,1.4700000286102295,656000.0,280100.0,-14.29,1.26,-23.81,1.12,-2.72,1.43
2025-06-11 00:00:00,ADV,1.649999976158142,2038800.0,678280.0,-4.24,1.58,-18.79,1.34,-6.67,1.54
2025-05-12 00:00:00,ADX,19.84000015258789,345600.0,228890.0,2.77,20.39,2.82,20.4,5.54,20.94
2025-06-09 00:00:00,ADX,20.8799991607666,633700.0,216740.0,0.05,20.89,1.58,21.21,5.08,21.94
2025-02-24 00:00:00,ADXN,9.0,46100.0,5500.0,-8.33,8.25,-18.33,7.35,-15.56,7.6
2025-06-06 00:00:00,ADXN,10.22700023651123,51500.0,890.0,-18.03,8.38,-19.72,8.21,-7.3,9.48
2025-05-02 00:00:00,AEF,5.170017242431641,150900.0,94260.0,-0.56,5.14,2.82,5.32,3.01,5.33
2025-06-30 00:00:00,AEF,5.940000057220459,251100.0,118560.0,-0.67,5.9,-0.51,5.91,,
2025-04-03 00:00:00,AEFC,20.302696228027344,317400.0,80090.0,-2.08,19.88,-4.07,19.48,-2.71,19.75
2025-02-19 00:00:00,AEG,6.75,7977700.0,4265080.0,-7.11,6.27,-5.78,6.36,-0.3,6.73
2025-07-02 00:00:00,AEHL,3.059999942779541,140600.0,80300.0,10.78,3.39,22.88,3.76,,
2025-05-12 00:00:00,AEHR,9.109999656677246,581700.0,317790.0,-0.77,9.04,8.67,9.9,34.03,12.21
2025-05-14 00:00:00,AEHR,9.390000343322754,603500.0,364040.0,-9.8,8.47,6.07,9.96,26.94,11.92
2025-05-27 00:00:00,AEHR,9.899999618530272,1391400.0,442520.0,3.43,10.24,23.33,12.21,17.88,11.67
2025-06-04 00:00:00,AEHR,11.6899995803833,1911500.0,569440.0,-0.43,11.64,-1.54,11.51,33.45,15.6
2025-06-26 00:00:00,AEHR,12.75,1759600.0,863650.0,22.35,15.6,10.67,14.11,,
2025-07-01 00:00:00,AEHR,14.109999656677246,2636100.0,1027940.0,-5.81,13.29,4.75,14.78,,
2025-07-02 00:00:00,AEHR,15.130000114440918,2852500.0,1205990.0,-3.57,14.59,2.31,15.48,,
2025-03-28 00:00:00,AEI,1.0299999713897705,113700.0,39150.0,-19.13,0.83,-19.32,0.83,-7.77,0.95
2025-06-30 00:00:00,AEI,1.2999999523162842,992800.0,84300.0,-17.69,1.07,-6.54,1.22,,
2025-07-16 00:00:00,AEI,1.350000023841858,238800.0,112840.0,,,,,,
2025-05-01 00:00:00,AEIS,108.2165756225586,1161400.0,335200.0,2.08,110.46,9.65,118.66,6.07,114.78
2025-06-09 00:00:00,AEIS,125.7300033569336,349900.0,224170.0,-0.37,125.26,5.39,132.51,12.25,141.13
2025-07-09 00:00:00,AEIS,141.1300048828125,525300.0,330080.0,-1.21,139.42,,,,
2025-04-10 00:00:00,AEM,111.5500030517578,7419300.0,4409340.0,8.95,121.53,6.24,118.51,5.17,117.32
2025-04-11 00:00:00,AEM,117.6500015258789,7651800.0,4934220.0,4.95,123.47,1.16,119.02,-9.51,106.46
2025-06-03 00:00:00,AENT,3.539999961853028,58800.0,23580.0,-2.26,3.46,-12.99,3.08,28.81,4.56
2025-06-26 00:00:00,AENT,3.900000095367432,139200.0,31930.0,36.92,5.34,34.36,5.24,,
2025-07-07 00:00:00,AENT,5.800000190734863,147800.0,60770.0,-7.76,5.35,,,,
2025-05-12 00:00:00,AEO,11.920913696289062,10776800.0,4985650.0,-1.57,11.73,-8.04,10.96,-13.92,10.26
2025-05-05 00:00:00,AEON,0.5329999923706055,817300.0,292400.0,-7.69,0.49,-4.5,0.51,10.69,0.59
2025-05-27 00:00:00,AEON,0.6069999933242798,29927700.0,339020.0,-2.8,0.59,54.86,0.94,24.05,0.75
2025-05-30 00:00:00,AER,115.7300033569336,3140200.0,1133970.0,0.97,116.85,0.1,115.84,1.1,117.0
2025-06-10 00:00:00,AERT,0.800000011920929,2078200.0,22310.0,47.5,1.18,32.5,1.06,36.88,1.1
2025-02-28 00:00:00,AES,11.386015892028809,71508400.0,14293810.0,-2.93,11.05,6.21,12.09,7.08,12.19
2025-05-12 00:00:00,AES,11.869999885559082,24137700.0,14982320.0,-1.35,11.71,-15.16,10.07,-4.89,11.29
2025-07-09 00:00:00,AES,13.260000228881836,70142200.0,16834610.0,-1.81,13.02,,,,
2025-03-24 00:00:00,AEVA,4.739999771118164,3217700.0,927410.0,47.68,7.0,33.76,6.34,30.38,6.18
2025-03-25 00:00:00,AEVA,5.190000057220459,1879400.0,1209990.0,39.88,7.26,13.87,5.91,29.87,6.74
2025-03-26 00:00:00,AEVA,5.800000190734863,2732300.0,1358400.0,23.62,7.17,25.69,7.29,29.14,7.49
2025-03-27 00:00:00,AEVA,6.380000114440918,3397000.0,1601820.0,14.58,7.31,17.71,7.51,14.73,7.32
2025-03-28 00:00:00,AEVA,6.710000038146973,3944000.0,1911370.0,-2.09,6.57,9.24,7.33,7.0,7.18
2025-04-15 00:00:00,AEVA,7.800000190734863,2495300.0,1099370.0,-13.59,6.74,-8.85,7.11,85.26,14.45
2025-05-06 00:00:00,AEVA,9.210000038146973,3967200.0,954240.0,47.01,13.54,62.43,14.96,122.91,20.53
2025-05-08 00:00:00,AEVA,10.1899995803833,2700800.0,1345690.0,67.12,17.03,58.0,16.1,105.1,20.9
2025-05-09 00:00:00,AEVA,11.119999885559082,2670000.0,1523080.0,65.83,18.44,44.33,16.05,95.86,21.78
2025-05-12 00:00:00,AEVA,13.029999732971191,3633500.0,1708460.0,19.57,15.58,23.79,16.13,70.84,22.26
2025-05-15 00:00:00,AEVA,17.030000686645508,5311400.0,2395560.0,-5.46,16.1,7.28,18.27,35.41,23.06
2025-06-24 00:00:00,AEVA,29.96999931335449,3442100.0,2275160.0,-4.37,28.66,3.17,30.92,,
2025-06-27 00:00:00,AEVA,36.43000030517578,5537300.0,2577310.0,-7.71,33.62,-26.52,26.77,,
2025-02-28 00:00:00,AFBI,18.25131225585937,40700.0,9410.0,0.3,18.31,-4.28,17.47,-2.75,17.75
2025-05-13 00:00:00,AFBI,18.770000457763672,23500.0,5910.0,-1.28,18.53,-4.53,17.92,-2.72,18.26
2025-02-25 00:00:00,AFGD,21.774608612060547,16700.0,7540.0,-1.53,21.44,-5.01,20.68,-2.3,21.27
2025-07-01 00:00:00,AFGD,20.81999969482422,12600.0,6440.0,0.82,20.99,-0.24,20.77,,
2025-06-24 00:00:00,AFGE,16.799999237060547,20200.0,9550.0,1.9,17.12,2.5,17.22,,
2025-07-10 00:00:00,AFGE,17.440000534057617,20500.0,6370.0,-2.29,17.04,,,,
2025-03-19 00:00:00,AFJK,11.010000228881836,3800.0,430.0,-0.12,11.0,-0.27,10.98,-0.09,11.0
2025-03-19 00:00:00,AFJKU,11.489999771118164,6700.0,0.0,-2.09,11.25,-2.09,11.25,-2.09,11.25
2025-05-08 00:00:00,AFRM,54.2599983215332,17051800.0,5978360.0,-4.63,51.75,-9.75,48.97,8.59,58.92
2025-06-09 00:00:00,AFRM,61.34000015258789,8815300.0,5400710.0,-0.8,60.85,7.04,65.66,12.6,69.07
2025-06-11 00:00:00,AFRM,63.5,9821400.0,5554020.0,-2.87,61.68,5.35,66.9,1.92,64.72
2025-06-27 00:00:00,AFRM,68.05999755859375,12480200.0,5197220.0,4.66,71.23,-5.89,64.05,,
2025-05-02 00:00:00,AFSC,26.940000534057617,5300.0,1320.0,0.22,27.0,4.45,28.14,2.93,27.73
2025-05-08 00:00:00,AFSC,27.11000061035156,6700.0,2220.0,3.0,27.92,1.2,27.43,4.47,28.32
2025-05-12 00:00:00,AFSC,27.70400047302246,50700.0,5170.0,1.65,28.16,0.92,27.96,2.43,28.38
2025-05-19 00:00:00,AFSC,28.160999298095703,28700.0,9230.0,-0.71,27.96,-0.71,27.96,-1.3,27.79
2025-05-20 00:00:00,AFSC,28.18899917602539,93800.0,12080.0,-1.92,27.65,-0.55,28.03,-0.99,27.91
2025-07-03 00:00:00,AFSC,29.201000213623047,76200.0,11210.0,-0.98,28.91,,,,
2025-03-13 00:00:00,AG,6.679999828338623,31974900.0,20617550.0,5.69,7.06,4.34,6.97,-9.88,6.02
2025-06-02 00:00:00,AG,6.880000114440918,41835100.0,19248840.0,21.08,8.33,20.2,8.27,21.51,8.36
2025-06-03 00:00:00,AG,7.050000190734863,33524900.0,21751020.0,18.72,8.37,21.28,8.55,20.71,8.51
2025-06-05 00:00:00,AG,8.40999984741211,58488100.0,25929230.0,-2.02,8.24,-3.69,8.1,3.33,8.69
2025-05-02 00:00:00,AGAE,1.4600000381469729,984400.0,76270.0,-4.79,1.39,21.92,1.78,77.4,2.59
2025-05-12 00:00:00,AGAE,1.7400000095367432,2785700.0,193620.0,20.69,2.1,34.48,2.34,54.02,2.68
2025-05-28 00:00:00,AGAE,3.4200000762939453,4830300.0,342700.0,-11.4,3.03,-16.96,2.84,-10.82,3.05
2025-05-01 00:00:00,AGCO,93.14132690429688,1526400.0,878450.0,5.02,97.82,13.49,105.71,5.19,97.98
2025-07-01 00:00:00,AGCO,108.01000213623048,1361700.0,759830.0,1.8,109.95,-0.81,107.13,,
2025-07-02 00:00:00,AGCO,110.5500030517578,1809700.0,823320.0,2.91,113.77,-2.56,107.72,,
2025-02-19 00:00:00,AGD,9.956881523132324,142100.0,75560.0,-0.66,9.89,-1.24,9.83,-1.72,9.79
2025-06-12 00:00:00,AGD,10.499896049499512,170200.0,98810.0,-0.09,10.49,3.81,10.9,7.05,11.24
2025-06-25 00:00:00,AGD,10.760000228881836,294900.0,137820.0,4.09,11.2,4.55,11.25,,
2025-04-30 00:00:00,AGEM,29.167236328125,7900.0,1950.0,2.63,29.93,6.9,31.18,7.53,31.36
2025-05-27 00:00:00,AGEM,31.337888717651367,9400.0,1330.0,0.06,31.36,3.38,32.4,4.56,32.77
2025-06-10 00:00:00,AGEM,32.395896911621094,3200.0,1650.0,-1.26,31.99,1.14,32.77,2.64,33.25
2025-06-26 00:00:00,AGEM,33.138999938964844,4300.0,2510.0,0.88,33.43,0.46,33.29,,
2025-07-17 00:00:00,AGEM,33.86899948120117,3800.0,1560.0,,,,,,
2025-07-18 00:00:00,AGEM,33.95000076293945,2943.0,1710.0,,,,,,
2025-04-17 00:00:00,AGEN,2.0799999237060547,705400.0,393630.0,29.81,2.7,49.52,3.11,67.31,3.48
2025-04-21 00:00:00,AGEN,2.309999942779541,1193600.0,407210.0,35.93,3.14,33.77,3.09,64.07,3.79
2025-04-22 00:00:00,AGEN,2.869999885559082,4555300.0,481970.0,6.27,3.05,3.48,2.97,33.8,3.84
2025-05-12 00:00:00,AGEN,3.5,3182200.0,611790.0,8.29,3.79,1.43,3.55,53.43,5.37
2025-06-02 00:00:00,AGEN,4.130000114440918,1676300.0,765330.0,34.38,5.55,24.46,5.14,17.19,4.84
2025-06-03 00:00:00,AGEN,5.0,9933500.0,850190.0,7.4,5.37,-4.4,4.78,10.2,5.51
2025-06-04 00:00:00,AGEN,5.630000114440918,3843600.0,1737040.0,-8.35,5.16,-20.6,4.47,7.82,6.07
2025-07-11 00:00:00,AGEN,7.059999942779541,6840300.0,1454780.0,-9.49,6.39,,,,
2025-05-02 00:00:00,AGFY,22.57999992370605,188400.0,31100.0,5.0,23.71,29.1,29.15,14.7,25.9
2025-06-02 00:00:00,AGI,27.350000381469727,6735000.0,3269280.0,-0.51,27.21,-1.76,26.87,-2.82,26.58
2025-05-29 00:00:00,AGIO,31.84000015258789,859400.0,539240.0,5.46,33.58,8.35,34.5,5.12,33.47
2025-06-02 00:00:00,AGIO,32.630001068115234,1247300.0,595670.0,3.16,33.66,9.56,35.75,5.33,34.37
2025-07-09 00:00:00,AGIO,39.06999969482422,1312100.0,458010.0,2.35,39.99,,,,
2025-07-10 00:00:00,AGIO,39.52999877929688,978000.0,545610.0,2.07,40.35,,,,
2025-05-02 00:00:00,AGIX,26.743000030517575,20200.0,6560.0,0.92,26.99,9.58,29.31,9.71,29.34
2025-06-03 00:00:00,AGIX,29.56599998474121,53400.0,13540.0,3.07,30.48,2.48,30.3,5.73,31.26
2025-06-27 00:00:00,AGIX,31.649999618530277,68500.0,11000.0,-0.66,31.44,-0.32,31.55,,
2025-04-08 00:00:00,AGL,5.360000133514404,21198700.0,3644120.0,3.17,5.53,-26.87,3.92,-36.75,3.39
2025-02-21 00:00:00,AGM,204.7867126464844,73800.0,27370.0,0.47,205.75,-3.52,197.58,-7.24,189.96
2025-05-09 00:00:00,AGM,184.06153869628903,54600.0,32460.0,4.35,192.08,-1.84,180.67,3.11,189.79
2025-05-12 00:00:00,AGM,189.0608367919922,62100.0,35270.0,0.85,190.67,-1.37,186.46,1.1,191.14
2025-05-15 00:00:00,AGM,194.9231109619141,59400.0,38730.0,-7.1,181.08,-5.13,184.91,-5.48,184.25
2025-04-28 00:00:00,AGMH,6.699999809265137,37553474.0,2377161.6,-34.33,4.4,-29.1,4.75,-46.27,3.6
2025-03-13 00:00:00,AGMI,30.440000534057617,1400.0,930.0,2.53,31.21,2.0,31.05,-4.9,28.95
2025-03-14 00:00:00,AGMI,30.961000442504883,2900.0,1060.0,-0.65,30.76,-1.65,30.45,-1.62,30.46
2025-05-21 00:00:00,AGMI,31.916000366210938,1200.0,200.0,1.08,32.26,11.43,35.56,9.93,35.08
2025-06-03 00:00:00,AGMI,34.2239990234375,1600.0,240.0,2.71,35.15,5.26,36.03,7.87,36.92
2025-06-05 00:00:00,AGMI,35.56399917602539,2500.0,390.0,-0.04,35.55,-1.35,35.08,4.46,37.15
2025-03-31 00:00:00,AGNCL,25.107275009155277,124000.0,8580.0,-4.75,23.91,-5.69,23.68,-4.05,24.09
2025-05-14 00:00:00,AGNCL,24.89548110961914,20900.0,9610.0,-0.91,24.67,-1.67,24.48,-1.97,24.41
2025-03-13 00:00:00,AGNCM,24.320226669311523,38400.0,10660.0,-0.26,24.26,-0.2,24.27,-5.75,22.92
2025-04-01 00:00:00,AGNCM,24.38774681091309,30200.0,19350.0,-4.25,23.35,-3.89,23.44,-2.04,23.89
2025-06-20 00:00:00,AGNCM,24.436620712280277,15000.0,9750.0,1.0,24.68,0.71,24.61,,
2025-06-23 00:00:00,AGNCM,24.64188575744629,23500.0,10990.0,-1.43,24.29,-0.05,24.63,,
2025-06-24 00:00:00,AGNCM,24.778732299804688,46800.0,12780.0,-0.92,24.55,-0.52,24.65,,
2025-03-03 00:00:00,AGNCN,24.76077461242676,31000.0,13250.0,0.46,24.88,0.89,24.98,0.39,24.86
2025-03-12 00:00:00,AGNCN,25.04680824279785,38200.0,20760.0,0.04,25.06,-0.38,24.95,-3.24,24.24
2025-03-27 00:00:00,AGNCN,25.218425750732425,114500.0,16710.0,-1.96,24.72,-4.9,23.98,-2.23,24.66
2025-03-11 00:00:00,AGNCO,24.577056884765625,67300.0,33070.0,0.24,24.64,0.41,24.68,-2.31,24.01
2025-03-13 00:00:00,AGNCO,24.677175521850582,57200.0,37480.0,-0.08,24.66,-0.15,24.64,-3.86,23.73
2025-05-12 00:00:00,AGNCO,24.84781646728516,40100.0,25290.0,0.12,24.88,0.08,24.87,-0.08,24.83
2025-06-20 00:00:00,AGNCO,25.17000961303711,186400.0,20310.0,-0.27,25.1,-0.12,25.14,,
2025-03-17 00:00:00,AGNCP,24.40522766113281,126100.0,22670.0,0.08,24.42,-0.43,24.3,-3.02,23.67
2025-05-05 00:00:00,AGNCP,24.380481719970703,46900.0,30030.0,0.08,24.4,0.18,24.42,-0.68,24.21
2025-06-24 00:00:00,AGNCP,24.810266494750977,85200.0,36090.0,-0.12,24.78,0.6,24.96,,
2025-07-17 00:00:00,AGNCP,25.25,49400.0,22680.0,,,,,,
2025-02-25 00:00:00,AGNG,32.39451599121094,26200.0,4320.0,-1.01,32.07,-3.87,31.14,-3.07,31.4
2025-04-23 00:00:00,AGRI,2.150000095367432,51296300.0,124360.0,-0.93,2.13,-13.49,1.86,-25.12,1.61
2025-03-28 00:00:00,AGX,137.72129821777344,1399400.0,288570.0,-13.06,119.73,7.28,147.74,10.28,151.88
2025-05-21 00:00:00,AGX,193.1300048828125,501600.0,311710.0,7.19,207.01,21.81,235.25,5.3,203.36
2025-06-05 00:00:00,AGX,235.25,1031000.0,453880.0,-5.58,222.12,-13.56,203.36,-10.95,209.5
2025-05-16 00:00:00,AGYS,86.0,311000.0,180450.0,18.15,101.61,25.81,108.2,27.85,109.95
2025-05-20 00:00:00,AGYS,101.37000274658205,1283800.0,234530.0,4.42,105.85,8.18,109.66,7.0,108.47
2025-05-30 00:00:00,AGZD,22.29473114013672,124700.0,41240.0,-0.18,22.25,-0.18,22.25,-0.29,22.23
2025-06-27 00:00:00,AHCO,9.550000190734863,4365700.0,1578870.0,-3.14,9.25,-3.98,9.17,,
2025-04-22 00:00:00,AHG,1.3799999952316284,206800.0,45580.0,-0.72,1.37,0.72,1.39,19.86,1.65
2025-07-09 00:00:00,AHG,1.6100000143051147,1042500.0,8190.0,8.76,1.75,,,,
2025-05-12 00:00:00,AHH,7.026804447174072,1466200.0,794340.0,2.09,7.17,0.14,7.04,-1.67,6.91
2025-02-27 00:00:00,AHR,29.724597930908203,3015500.0,1425690.0,-3.84,28.58,-4.27,28.45,-0.83,29.48
2025-03-03 00:00:00,AHR,29.98067283630371,3049600.0,1956400.0,-8.15,27.54,-2.37,29.27,0.36,30.09
2025-04-29 00:00:00,AHR,31.72855758666992,1796300.0,1129620.0,1.82,32.3,8.39,34.39,8.64,34.47
2025-05-09 00:00:00,AHR,34.68790054321289,2431100.0,1390110.0,1.66,35.26,-1.72,34.09,0.77,34.96
2025-05-16 00:00:00,AHR,35.26388168334961,3286100.0,1622700.0,-3.32,34.09,-1.3,34.81,-0.87,34.96
2025-05-29 00:00:00,AI,27.799999237060547,54927100.0,5446480.0,-8.85,25.34,-12.37,24.36,-12.81,24.24
2025-07-17 00:00:00,AI,28.36000061035156,8417800.0,5546840.0,,,,,,
2025-02-20 00:00:00,AIA,75.29267120361328,134300.0,48430.0,-2.33,73.54,-0.68,74.78,-0.47,74.94
2025-05-05 00:00:00,AIA,73.80818939208984,63000.0,26900.0,2.0,75.28,2.63,75.75,2.25,75.47
2025-05-12 00:00:00,AIA,75.28276824951172,48900.0,24600.0,0.62,75.75,0.08,75.34,5.35,79.31
2025-06-11 00:00:00,AIA,79.71641540527344,63500.0,35160.0,-1.94,78.17,2.5,81.71,1.81,81.16
2025-06-24 00:00:00,AIA,80.87000274658203,135000.0,54960.0,0.46,81.24,-0.45,80.51,,
2025-06-25 00:00:00,AIA,81.33000183105469,196500.0,64500.0,0.36,81.62,-0.15,81.21,,
2025-06-26 00:00:00,AIA,81.70999908447266,195600.0,80050.0,-0.09,81.64,-0.67,81.16,,
2025-07-15 00:00:00,AIA,82.79000091552734,61200.0,31860.0,,,,,,
2025-07-17 00:00:00,AIA,83.6500015258789,152500.0,27760.0,,,,,,
2025-05-28 00:00:00,AIFE,10.149999618530272,44000.0,25650.0,-0.1,10.14,0.15,10.16,0.3,10.18
2025-07-02 00:00:00,AIFE,10.229999542236328,165000.0,22310.0,-0.15,10.22,-0.1,10.22,,
2025-02-25 00:00:00,AIFEU,10.195599555969238,5102.0,1370.0,-0.35,10.16,0.44,10.24,0.44,10.24
2025-03-11 00:00:00,AIFEU,10.239999771118164,1458.0,570.2,0.0,10.24,0.0,10.24,0.39,10.28
2025-04-08 00:00:00,AIFEU,10.279999732971191,221.0,0.0,-0.49,10.23,-0.49,10.23,0.19,10.3
2025-05-02 00:00:00,AIFEU,10.300000190734863,667.0,10.0,0.0,10.3,-0.39,10.26,0.49,10.35
2025-03-12 00:00:00,AIFU,8.399999618530273,17480.0,9351.5,-21.43,6.6,-38.1,5.2,-59.52,3.4
2025-06-20 00:00:00,AIFU,4.300000190734863,153300.0,94450.0,35.81,5.84,38.6,5.96,,
2025-06-24 00:00:00,AIFU,6.170000076293945,1643500.0,84660.0,0.49,6.2,-3.57,5.95,,
2025-02-28 00:00:00,AIG,82.1080093383789,10011800.0,4819520.0,-1.71,80.7,0.23,82.3,1.31,83.18
2025-03-31 00:00:00,AIG,86.48402404785156,9834100.0,6491490.0,-10.79,77.15,-6.26,81.07,-5.68,81.57
2025-05-30 00:00:00,AIG,84.19608306884766,7861700.0,2789840.0,3.19,86.88,0.49,84.61,1.66,85.59
2025-03-27 00:00:00,AIHS,1.024999976158142,114100.0,5150.0,-15.12,0.87,-13.66,0.88,-15.02,0.87
2025-05-06 00:00:00,AIHS,1.0099999904632568,180100.0,6080.0,-2.97,0.98,-8.42,0.93,-9.9,0.91
2025-06-05 00:00:00,AIHS,1.2000000476837158,23238400.0,5660.0,-14.17,1.03,-73.5,0.32,-73.58,0.32
2025-06-10 00:00:00,AIHS,1.399999976158142,12549200.0,2887410.0,-76.43,0.33,-76.64,0.33,-77.86,0.31
2025-06-24 00:00:00,AII,17.860000610351562,407700.0,214350.0,3.19,18.43,-0.56,17.76,,
2025-06-30 00:00:00,AII,18.38999938964844,478300.0,223560.0,-3.32,17.78,-3.92,17.67,,
2025-06-16 00:00:00,AIM,9.5,5200.0,2219.2,-2.11,9.3,-5.26,9.0,-6.84,8.85
2025-06-17 00:00:00,AIM,10.149999618530272,97200.0,2665.6,-11.33,9.0,-9.66,9.17,-14.78,8.65
2025-04-11 00:00:00,AIMD,3.200000047683716,253960.0,26602.0,-15.78,2.69,-16.25,2.68,-14.06,2.75
2025-05-27 00:00:00,AIMD,3.0350000858306885,206500.0,70692.0,6.1,3.22,-2.47,2.96,-16.47,2.54
2025-05-28 00:00:00,AIMD,3.75,333760.0,87608.0,-13.33,3.25,-25.87,2.78,-35.73,2.41
2025-04-29 00:00:00,AIO,20.423093795776367,126000.0,72980.0,1.92,20.82,8.24,22.11,11.73,22.82
2025-05-14 00:00:00,AIO,22.432485580444336,102100.0,66260.0,-0.26,22.37,3.61,23.24,8.15,24.26
2025-05-28 00:00:00,AIO,22.817720413208008,105600.0,63960.0,5.67,24.11,5.84,24.15,7.8,24.6
2025-05-29 00:00:00,AIO,23.242467880249023,168200.0,67430.0,2.59,23.85,4.38,24.26,5.92,24.62
2025-05-12 00:00:00,AIOT,5.769999980926514,2203500.0,1117240.0,2.95,5.94,-15.77,4.86,-15.42,4.88
2025-05-07 00:00:00,AIP,7.239999771118164,620800.0,155720.0,3.73,7.51,-1.93,7.1,5.66,7.65
2025-05-13 00:00:00,AIP,8.350000381469727,421000.0,228260.0,-11.74,7.37,-8.62,7.63,2.04,8.52
2025-06-11 00:00:00,AIP,8.520000457763672,690200.0,255740.0,4.46,8.9,12.44,9.58,6.69,9.09
2025-05-12 00:00:00,AIPI,39.35585403442383,174400.0,77720.0,1.8,40.06,1.92,40.11,5.8,41.64
2025-06-24 00:00:00,AIPI,42.69600296020508,192200.0,105970.0,0.64,42.97,2.52,43.77,,
2025-06-25 00:00:00,AIPI,42.90999984741211,181000.0,114210.0,0.51,43.13,1.44,43.53,,
2025-05-12 00:00:00,AIQ,39.8750114440918,808900.0,342060.0,2.4,40.83,2.18,40.74,5.41,42.03
2025-05-13 00:00:00,AIQ,40.66411972045898,813200.0,391580.0,0.02,40.67,-0.47,40.47,3.44,42.06
2025-06-30 00:00:00,AIQ,43.68999862670898,1310300.0,719080.0,-0.02,43.68,0.23,43.79,,
2025-06-03 00:00:00,AIR,64.5,412600.0,178810.0,5.07,67.77,4.93,67.68,10.2,71.08
2025-07-09 00:00:00,AIR,73.26000213623047,416200.0,257300.0,2.21,74.88,,,,
2025-07-11 00:00:00,AIR,74.83999633789062,570300.0,291230.0,12.49,84.19,,,,
2025-07-17 00:00:00,AIR,85.0999984741211,1812000.0,393620.0,,,,,,
2025-07-10 00:00:00,AIRI,3.7799999713897705,28380500.0,38870.0,-7.14,3.51,,,,
2025-06-24 00:00:00,AIRJ,4.559999942779541,247800.0,146180.0,4.82,4.78,5.04,4.79,,
2025-05-12 00:00:00,AIRL,30.209999084472656,1000.0,230.0,3.0,31.12,4.44,31.55,5.59,31.9
2025-06-02 00:00:00,AIRL,31.98900032043457,500.0,230.0,-0.89,31.7,-4.66,30.5,-0.38,31.87
2025-05-12 00:00:00,AIRR,76.46633911132812,446400.0,264980.0,1.46,77.59,1.82,77.86,2.7,78.53
2025-06-03 00:00:00,AIRR,78.16492462158203,689800.0,360030.0,0.47,78.53,-0.42,77.84,6.85,83.52
2025-06-06 00:00:00,AIRR,79.34394836425781,1330000.0,419670.0,-2.28,77.54,-0.14,79.23,5.41,83.64
2025-07-10 00:00:00,AIRR,85.12000274658203,1337600.0,489160.0,0.14,85.24,,,,
2025-05-02 00:00:00,AIRS,3.0199999809265137,3589900.0,146380.0,-0.99,2.99,18.21,3.57,47.68,4.46
2025-05-20 00:00:00,AIRS,3.805000066757202,1018800.0,600520.0,14.32,4.35,21.42,4.62,31.41,5.0
2025-07-17 00:00:00,AIRS,5.929999828338623,890700.0,445500.0,,,,,,
2025-02-25 00:00:00,AIRT,20.71999931335449,8200.0,4500.0,-16.26,17.35,-13.37,17.95,-16.84,17.23
2025-05-13 00:00:00,AIRT,18.149999618530277,3200.0,1730.0,3.75,18.83,2.37,18.58,1.1,18.35
2025-06-06 00:00:00,AIRT,19.5,1800.0,520.0,2.56,20.0,13.95,22.22,15.38,22.5
2025-06-13 00:00:00,AIRT,20.0,3100.0,340.0,11.1,22.22,10.05,22.01,10.0,22.0
2025-06-16 00:00:00,AIRT,24.170000076293945,6300.0,650.0,-8.07,22.22,-12.58,21.13,-12.12,21.24
2025-05-01 00:00:00,AIRTP,16.895116806030273,7900.0,1630.0,1.18,17.09,1.57,17.16,2.12,17.25
2025-05-02 00:00:00,AIRTP,17.521942138671875,6200.0,2380.0,-3.21,16.96,-2.47,17.09,-4.52,16.73
2025-05-13 00:00:00,AISP,4.380000114440918,821100.0,513320.0,21.0,5.3,17.35,5.14,13.93,4.99
2025-05-19 00:00:00,AISP,5.369999885559082,4542700.0,639700.0,-2.05,5.26,-9.12,4.88,-7.64,4.96
2025-06-09 00:00:00,AIV,8.390000343322754,1229400.0,757990.0,0.72,8.45,2.26,8.58,2.26,8.58
2025-05-06 00:00:00,AIZ,197.04222106933597,650600.0,343690.0,2.34,201.65,1.43,199.86,3.11,203.17
2025-05-13 00:00:00,AIZN,19.76802635192871,35500.0,15100.0,0.27,19.82,-1.27,19.52,-2.52,19.27
2025-06-27 00:00:00,AIZN,20.40316200256348,96600.0,15830.0,0.52,20.51,-0.76,20.25,,
2025-06-30 00:00:00,AIZN,21.121999740600582,208800.0,24070.0,-2.47,20.6,-5.41,19.98,,
2025-05-30 00:00:00,AJG,346.751708984375,2545200.0,874620.0,-5.19,328.76,-8.68,316.64,-7.68,320.12
2025-05-14 00:00:00,AKA,13.880000114440918,153000.0,11320.0,-1.87,13.62,-7.02,12.9,-9.44,12.57
